Time, ManagementArea, Prescription, StandMapCode, EventID, StandAge, StandRank, StandSiteCount, DamagedSites, MgBiomassRemoved, MgBioRemovedPerDamagedHa, CohortsDamaged, CohortsKilled, CohortsKilledByabiebals, CohortsKilledByacernegu, CohortsKilledByacerrubr, CohortsKilledByacersacc, CohortsKilledByacerspic, CohortsKilledBybetualle, CohortsKilledBybetupapy, CohortsKilledByceltis, CohortsKilledByfraxamer, CohortsKilledByfraxnigr, CohortsKilledByfraxpenn, CohortsKilledBylarilari, CohortsKilledByostrvirg, CohortsKilledBypiceglau, CohortsKilledBypicemari, CohortsKilledBypinubank, CohortsKilledBypinuresi, CohortsKilledBypinustro, CohortsKilledBypopubals, CohortsKilledBypopudelt, CohortsKilledBypopugran, CohortsKilledBypoputrem, CohortsKilledByprunpens, CohortsKilledByprunsero, CohortsKilledByprunvirg, CohortsKilledByqueralba, CohortsKilledByquerelli, CohortsKilledByquermacr, CohortsKilledByquerrubr, CohortsKilledBysalix, CohortsKilledBythujocci, CohortsKilledBytiliamer, CohortsKilledByulmuamer, CohortsKilledByulmurubr, 
5, 1, Thinning_PineHard, 109344, 492, 83, 17358, 4, 4, 85.08, 5.32, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Hardwoods_Unevenaged, 114267, 68, 111, 1682, 2, 2, 332.56, 41.57, 10, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 
5, 1, JPine_Clearcut, 112752, 63, 0, 528, 1, 1, 610.4, 152.6, 0, 13, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Shelter, 113128, 587, 111, 336.7, 1, 1, 630.08, 157.52, 2, 4, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 107012, 902, 0, 986, 5, 5, 3245.88, 162.29, 0, 124, 27, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 12, 2, 0, 20, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12, 0, 
5, 1, Thinning_PineHard, 121814, 966, 46, 16961, 2, 1, 72.08, 18.02, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, JPine_Clearcut, 109537, 34, 0, 1214, 1, 1, 487.64, 121.91, 0, 21, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 1, 11, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 128219, 22, 0, 1971, 2, 2, 1299.48, 162.44, 0, 42, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 11, 0, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, CNF_SpruceFir, 113730, 676, 0, 1112.7, 3, 3, 1539.6, 128.3, 0, 55, 13, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 2, 2, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 117651, 606, 0, 1142, 2, 2, 1375.96, 172, 0, 28, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 0, 2, 0, 0, 12, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 118648, 201, 0, 2102.5, 5, 5, 2882, 144.1, 0, 108, 11, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 10, 9, 0, 0, 0, 0, 12, 0, 18, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
5, 1, Thinning_PineHard, 118010, 793, 81, 17153, 1, 1, 64.72, 16.18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_Aspen, 120601, 850, 134, 17482, 8, 1, 132.64, 33.16, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_PineHard, 143343, 175, 57, 17513, 10, 8, 638.64, 19.96, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_Aspen, 107613, 450, 102, 17505, 10, 9, 394.56, 10.96, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 139934, 1184, 0, 1149.6, 13, 13, 6606.2, 127.04, 0, 172, 14, 0, 7, 6, 0, 0, 23, 0, 0, 5, 2, 0, 10, 5, 0, 0, 1, 0, 3, 0, 6, 68, 0, 1, 0, 0, 0, 2, 0, 0, 4, 4, 11, 0, 
5, 1, Aspen_Clearcut, 133744, 463, 0, 1656.7, 3, 3, 1713.64, 142.8, 0, 57, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
5, 1, Oak_Shelter, 122259, 370, 91, 421.7, 1, 1, 736, 184, 2, 16, 0, 0, 2, 0, 0, 0, 3, 0, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 
5, 1, CNF_RPine_Clearcut, 118012, 56, 0, 1489, 1, 1, 525.84, 131.46, 0, 16, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 139941, 923, 0, 972, 1, 1, 581, 145.25, 0, 11, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, Thinning_PineHard, 108691, 247, 69, 17487, 6, 2, 183.12, 22.89, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, CNF_SpruceFir, 147254, 503, 0, 1235, 2, 2, 1145.2, 143.15, 0, 32, 13, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, CNF_SpruceFir, 104879, 441, 0, 1256, 2, 2, 1304.32, 163.04, 0, 44, 4, 0, 6, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 116849, 436, 0, 1256, 1, 1, 652.16, 163.04, 0, 22, 2, 0, 3, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 120566, 747, 0, 1052, 1, 1, 485.12, 121.28, 0, 19, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Hardwoods_Unevenaged, 132320, 1130, 84, 149.3, 3, 2, 212.08, 26.51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 1, Aspen_Clearcut, 136357, 75, 0, 2275, 2, 2, 1153.36, 144.17, 0, 38, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 4, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 1, Aspen_Clearcut, 112036, 60, 0, 2275, 1, 1, 576.68, 144.17, 0, 19, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, Hardwoods_Unevenaged, 120443, 493, 101, 690, 1, 1, 78.52, 19.63, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 146790, 19, 0, 2934.5, 1, 1, 528.84, 132.21, 0, 23, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, JPine_Clearcut, 114706, 854, 0, 102, 1, 1, 503.32, 125.83, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, CNF_SpruceFir, 106640, 378, 0, 1356, 3, 3, 1436, 119.67, 0, 41, 10, 0, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
5, 1, Hardwoods_Unevenaged, 100320, 944, 54, 230, 3, 1, 78.52, 19.63, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 130924, 375, 0, 1767.5, 1, 1, 407.52, 101.88, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, JPine_Clearcut, 115823, 991, 0, 102, 2, 2, 1006.64, 125.83, 0, 16, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 1, Thinning_PineHard, 122838, 706, 61, 17205, 3, 1, 45.16, 11.29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 126649, 233, 0, 1492, 2, 2, 998.4, 124.8, 0, 34, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 0, 4, 0, 4, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_Aspen, 140043, 723, 141, 17490, 1, 1, 17.2, 4.3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, JPine_Clearcut, 111426, 754, 0, 102, 1, 1, 503.32, 125.83, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, JPine_Clearcut, 141821, 714, 0, 102, 1, 1, 503.32, 125.83, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, LowlandConifer_Clearcut, 108239, 217, 0, 1186.7, 1, 1, 451.96, 112.99, 0, 16, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, JPine_Clearcut, 127444, 67, 0, 528, 2, 2, 1234.48, 154.31, 0, 26, 0, 0, 6, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_PineHard, 106607, 734, 74, 17180, 6, 2, 89.88, 11.24, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_PineHard, 111526, 824, 61, 17105, 2, 1, 84.08, 21.02, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 135073, 1134, 0, 1177.5, 2, 2, 982.52, 122.82, 0, 21, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
5, 1, Thinning_PineHard, 108228, 970, 53, 16948, 20, 14, 919.4, 16.42, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 10, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 143124, 1305, 0, 1112.5, 1, 1, 551.76, 137.94, 0, 11, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 137842, 769, 0, 1383, 1, 1, 421.48, 105.37, 0, 11, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 104310, 588, 0, 1545, 1, 1, 530, 132.5, 0, 17, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, Aspen_Clearcut, 146481, 100, 0, 2150, 2, 2, 1132.08, 141.51, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 
5, 1, LowlandConifer_Clearcut, 116964, 817, 0, 1117.8, 4, 4, 1899.2, 118.7, 0, 88, 32, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 8, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
5, 1, Aspen_Clearcut, 107416, 967, 0, 1244.7, 6, 6, 3123, 130.13, 0, 94, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 14, 8, 0, 0, 0, 0, 1, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
5, 1, Oak_Shelter, 122962, 105, 51, 690, 1, 1, 637.72, 159.43, 0, 11, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 
5, 1, Thinning_PineHard, 145180, 1010, 95, 16913, 14, 5, 222.44, 11.12, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Aspen_Clearcut, 135383, 21, 0, 2502.5, 3, 3, 1594.92, 132.91, 0, 72, 6, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 30, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 
5, 1, Thinning_PineHard, 143885, 487, 104, 17369, 4, 3, 306.8, 25.57, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, JPine_Clearcut, 115984, 248, 0, 244, 1, 1, 678.44, 169.61, 0, 10, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Shelter, 138429, 773, 45, 278.3, 2, 2, 1163.96, 145.5, 3, 13, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 
5, 1, Aspen_Clearcut, 105231, 82, 0, 2254.2, 3, 3, 1813.44, 151.12, 0, 62, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 24, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 
5, 1, Oak_Shelter, 110099, 336, 152, 466.3, 8, 8, 4559.92, 142.5, 18, 46, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 13, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 
5, 1, Thinning_PineHard, 119912, 342, 127, 17447, 3, 3, 228.96, 19.08, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Clearcut, 107093, 216, 0, 556.7, 1, 1, 774.84, 193.71, 0, 11, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 0, 
5, 1, Oak_Clearcut, 108179, 490, 0, 355, 1, 1, 667.12, 166.78, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Shelter, 130289, 990, 67, 264.4, 3, 3, 1652.36, 137.7, 4, 31, 1, 0, 3, 0, 0, 0, 5, 0, 0, 2, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 2, 0, 
5, 1, Oak_Shelter, 108564, 935, 101, 270, 1, 1, 555.52, 138.88, 2, 14, 1, 0, 3, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 
5, 1, JPine_Clearcut, 116749, 183, 0, 365.2, 5, 5, 3216.2, 160.81, 0, 48, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 24, 2, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 
5, 1, CNF_SpruceFir, 147606, 480, 0, 1236, 1, 1, 623.4, 155.85, 0, 19, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Hardwoods_Unevenaged, 104737, 663, 60, 385.2, 5, 1, 167.04, 41.76, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 
5, 1, Oak_Shelter, 100118, 626, 150, 310.8, 10, 10, 3951.6, 98.79, 15, 59, 8, 0, 5, 0, 0, 0, 3, 0, 0, 0, 15, 2, 0, 0, 4, 0, 0, 0, 3, 0, 0, 16, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 0, 
5, 1, Thinning_PineHard, 139071, 677, 85, 17228, 23, 6, 350.2, 14.59, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Shelter, 105768, 220, 91, 556.7, 1, 1, 566.76, 141.69, 3, 7, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 
5, 1, Thinning_Aspen, 124854, 387, 131, 17513, 2, 1, 25.32, 6.33, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Hardwoods_Unevenaged, 118301, 275, 111, 1682, 1, 1, 166.28, 41.57, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 
5, 1, Oak_Shelter, 137828, 637, 221, 310.8, 2, 2, 588.28, 73.54, 3, 12, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 
5, 1, Hardwoods_Unevenaged, 143375, 417, 69, 785.2, 5, 4, 324, 20.25, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 
5, 1, Thinning_PineHard, 109046, 90, 116, 17557, 2, 2, 268.88, 33.61, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Shelter, 148126, 574, 71, 338.3, 1, 1, 600.36, 150.09, 1, 13, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 
5, 1, JPine_Clearcut, 128937, 132, 0, 382, 1, 1, 208.8, 52.2, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Shelter, 115730, 930, 101, 270, 1, 1, 570.44, 142.61, 2, 14, 1, 0, 3, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 
5, 1, Pine_Unevenaged, 127679, 37, 261, 1900, 2, 2, 1500.24, 187.53, 46, 14, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 20, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Pine_Unevenaged, 104978, 23, 261, 1900, 1, 1, 750.12, 187.53, 23, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 10, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Hardwoods_Unevenaged, 114186, 830, 77, 324, 6, 1, 144.32, 36.08, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 
5, 1, CNF_SpruceFir, 118163, 602, 0, 1145, 2, 2, 1277.72, 159.72, 0, 45, 6, 0, 3, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 11, 2, 0, 1, 0, 3, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
5, 1, CNF_SpruceFir, 120513, 998, 0, 967.5, 4, 4, 2656.96, 166.06, 0, 79, 6, 0, 12, 3, 0, 0, 15, 0, 0, 0, 1, 0, 0, 20, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 
5, 1, JPine_Clearcut, 131535, 159, 0, 382, 1, 1, 208.8, 52.2, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
5, 1, Oak_Clearcut, 143561, 393, 0, 421.7, 1, 1, 763.08, 190.77, 0, 19, 0, 0, 2, 0, 0, 0, 3, 0, 0, 6, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 
